ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000519.SZ,20200814,10.98,11.38,10.93,11.28,11.0,0.27999999999999936,2.5455,601848.67,676442.789
000519.SZ,20200813,11.0,11.17,10.84,11.0,11.01,-0.009999999999999787,-0.0908,470615.16,518268.197
000519.SZ,20200812,11.45,11.5,10.69,11.01,11.58,-0.5700000000000003,-4.9223,841398.28,929838.652
000519.SZ,20200811,11.9,12.3,11.57,11.58,12.04,-0.4599999999999991,-3.8206,919265.73,1091761.098
000519.SZ,20200810,12.2,13.25,12.0,12.04,12.5,-0.46000000000000085,-3.68,1218776.41,1526821.639
000519.SZ,20200807,12.48,12.83,12.0,12.5,12.52,-0.019999999999999574,-0.1597,1207579.05,1496328.415
000519.SZ,20200806,12.0,13.0,11.9,12.52,12.16,0.35999999999999943,2.9605,1491460.45,1861346.18
000519.SZ,20200805,11.47,12.3,11.37,12.16,11.59,0.5700000000000003,4.918,1245544.91,1487636.119
000519.SZ,20200804,12.01,12.01,11.48,11.59,11.91,-0.3200000000000003,-2.6868,936153.4,1090141.521
000519.SZ,20200803,11.28,11.95,11.18,11.91,11.21,0.6999999999999993,6.2444,1220673.04,1422470.446
000519.SZ,20200731,11.11,11.38,10.95,11.21,11.2,0.010000000000001563,0.0893,715384.89,796070.298
000519.SZ,20200730,11.28,11.65,11.03,11.2,11.34,-0.14000000000000057,-1.2346,823580.93,927010.371
000519.SZ,20200729,11.08,11.44,10.83,11.34,11.3,0.03999999999999915,0.354,849169.63,946494.509
000519.SZ,20200728,11.16,11.63,11.06,11.3,11.2,0.10000000000000142,0.8929,808348.16,915762.955
000519.SZ,20200727,11.65,11.65,10.82,11.2,11.84,-0.6400000000000006,-5.4054,1138912.25,1271740.266
000519.SZ,20200724,11.56,12.71,11.45,11.84,11.6,0.2400000000000002,2.069,2023033.28,2434715.852
000519.SZ,20200723,11.3,11.88,11.22,11.6,10.93,0.6699999999999999,6.1299,1551900.57,1791990.328
000519.SZ,20200722,10.95,11.48,10.87,10.93,11.05,-0.120000000000001,-1.086,786398.77,875849.2
000519.SZ,20200721,11.5,11.5,10.81,11.05,11.54,-0.48999999999999844,-4.2461,888377.77,983349.196
000519.SZ,20200720,10.69,11.55,10.68,11.54,10.6,0.9399999999999995,8.8679,1079761.29,1208077.824
000519.SZ,20200717,10.26,10.81,10.2,10.6,10.19,0.41000000000000014,4.0236,623668.95,654457.628
000519.SZ,20200716,10.71,10.85,10.09,10.19,10.61,-0.41999999999999993,-3.9585,667887.68,704627.668
000519.SZ,20200715,11.22,11.27,10.57,10.61,11.15,-0.5400000000000009,-4.843,801303.72,868765.748
000519.SZ,20200714,11.3,11.88,10.95,11.15,11.36,-0.20999999999999908,-1.8486,1106296.4,1259004.084
000519.SZ,20200713,11.0,11.4,10.84,11.36,10.98,0.379999999999999,3.4608,1018128.43,1137301.604
000519.SZ,20200710,11.29,11.37,10.83,10.98,11.42,-0.4399999999999995,-3.8529,1166255.83,1293677.522
000519.SZ,20200709,11.27,11.79,11.06,11.42,10.93,0.4900000000000002,4.4831,1714559.95,1944968.587
000519.SZ,20200708,10.0,10.93,9.91,10.93,9.94,0.9900000000000002,9.9598,1476340.27,1567355.698
000519.SZ,20200707,9.88,10.32,9.75,9.94,9.92,0.019999999999999574,0.2016,1231782.26,1237460.524
000519.SZ,20200706,9.47,10.07,9.44,9.92,9.47,0.4499999999999993,4.7518,1114892.79,1092814.705
000519.SZ,20200703,9.55,9.64,9.4,9.47,9.56,-0.08999999999999986,-0.9414,676737.53,642405.33
000519.SZ,20200702,9.38,9.66,9.31,9.56,9.51,0.05000000000000071,0.5258,775108.97,735579.036
000519.SZ,20200701,9.4,9.59,9.2,9.51,9.42,0.08999999999999986,0.9554,844326.08,793685.845
000519.SZ,20200630,9.2,9.42,9.11,9.42,9.26,0.16000000000000014,1.7279,702937.38,653558.291
000519.SZ,20200629,9.07,9.48,9.05,9.26,9.13,0.129999999999999,1.4239,748310.28,698001.774
000519.SZ,20200624,9.05,9.26,8.97,9.13,9.12,0.010000000000001563,0.1096,530853.35,483423.657
000519.SZ,20200623,9.33,9.34,9.09,9.12,9.4,-0.28000000000000114,-2.9787,580875.02,534490.825
000519.SZ,20200622,9.05,9.43,8.96,9.4,9.02,0.3800000000000008,4.2129,956105.37,881509.964
000519.SZ,20200619,9.08,9.18,8.95,9.02,9.18,-0.16000000000000014,-1.7429,647602.24,584137.034
000519.SZ,20200618,9.21,9.42,9.08,9.18,9.34,-0.16000000000000014,-1.7131,902301.84,830750.209
000519.SZ,20200617,9.3,9.77,9.15,9.34,8.9,0.4399999999999995,4.9438,1529034.39,1443689.944
000519.SZ,20200616,8.67,8.9,8.62,8.9,8.6,0.3000000000000007,3.4884,479781.93,421129.916
000519.SZ,20200615,8.74,8.78,8.6,8.6,8.89,-0.2900000000000009,-3.2621,429185.07,372692.137
000519.SZ,20200612,8.57,8.94,8.51,8.89,8.61,0.28000000000000114,3.252,660941.8,582831.228
000519.SZ,20200611,8.66,8.74,8.52,8.61,8.68,-0.07000000000000028,-0.8065,309150.2,266409.062
000519.SZ,20200610,8.72,8.87,8.65,8.68,8.8,-0.120000000000001,-1.3636,341712.93,299113.638
000519.SZ,20200609,8.51,8.8,8.45,8.8,8.49,0.3100000000000005,3.6514,506823.27,438212.124
000519.SZ,20200608,8.61,8.65,8.47,8.49,8.61,-0.11999999999999922,-1.3937,327183.16,279985.61
000519.SZ,20200605,8.64,8.67,8.52,8.61,8.61,0.0,0.0,309843.07,266093.106
000519.SZ,20200604,8.68,8.85,8.6,8.61,8.71,-0.10000000000000142,-1.1481,426606.89,370801.388
000519.SZ,20200603,9.04,9.09,8.7,8.71,9.12,-0.40999999999999837,-4.4956,763243.46,675381.781
000519.SZ,20200602,9.11,9.44,9.04,9.12,9.14,-0.02000000000000135,-0.2188,760762.66,702253.977
000519.SZ,20200601,8.96,9.17,8.91,9.14,9.06,0.08000000000000007,0.883,646226.26,586540.643
000519.SZ,20200529,8.89,9.12,8.77,9.06,8.94,0.120000000000001,1.3423,630182.15,564872.946
000519.SZ,20200528,8.7,8.94,8.57,8.94,8.72,0.21999999999999886,2.5229,628254.55,552236.467
000519.SZ,20200527,8.6008,8.8298,8.5212,8.7203,8.6506,0.06969999999999921,0.8057,508696.52,443699.865
000519.SZ,20200526,8.4714,8.6506,8.4117,8.6506,8.4614,0.18920000000000137,2.236,425750.03,365085.301
000519.SZ,20200525,8.5909,8.7203,8.3818,8.4614,8.5809,-0.11950000000000038,-1.3926,409520.77,350456.402
000519.SZ,20200522,9.0189,9.0488,8.561,8.5809,9.1085,-0.5275999999999996,-5.7924,619596.88,546282.359
000519.SZ,20200521,9.0488,9.1981,8.8099,9.1085,9.0388,0.06969999999999921,0.7711,732524.9,661232.864
000519.SZ,20200520,9.6361,9.7655,8.989,9.0388,9.6958,-0.657,-6.7761,1131564.36,1051749.036
000519.SZ,20200519,9.6859,9.7456,9.4569,9.6958,9.8053,-0.1095000000000006,-1.1167,947387.91,911408.131
000519.SZ,20200518,9.3574,9.9447,9.2777,9.8053,9.437,0.3683000000000014,3.9027,1168334.16,1133780.459
000519.SZ,20200515,9.2578,9.6062,9.1881,9.437,9.3574,0.07959999999999923,0.8507,1004600.87,949769.508
000519.SZ,20200514,8.9492,9.7058,8.9094,9.3574,8.999,0.3583999999999996,3.9827,1252360.42,1170269.643
000519.SZ,20200513,8.9592,9.1284,8.8099,8.999,9.0786,-0.07959999999999923,-0.8768,659812.8,593817.269
000519.SZ,20200512,8.9094,9.2479,8.78,9.0786,8.8895,0.18909999999999982,2.1272,1076710.59,979353.207
000519.SZ,20200511,8.5709,9.1185,8.4913,8.8895,8.4316,0.4579000000000004,5.4308,1029130.25,907741.574
000519.SZ,20200508,8.4614,8.6605,8.3719,8.4316,8.5311,-0.09950000000000081,-1.1663,718590.96,613998.645
000519.SZ,20200507,8.5013,8.7203,8.4216,8.5311,8.4415,0.08960000000000079,1.0614,797296.94,687395.226
000519.SZ,20200506,8.2325,8.551,8.1927,8.4415,8.3519,0.08959999999999901,1.0728,646576.7,545466.588
000519.SZ,20200430,8.1429,8.4415,8.0334,8.3519,8.1429,0.2090000000000014,2.5667,712462.97,591234.281
000519.SZ,20200429,7.9737,8.3918,7.9538,8.1429,8.0832,0.05969999999999942,0.7386,721964.09,596218.308
000519.SZ,20200428,8.7103,8.8298,8.0334,8.0832,8.9293,-0.8460999999999999,-9.4755,1143801.04,951643.305
000519.SZ,20200427,9.2578,9.4171,8.8895,8.9293,9.646,-0.7167000000000012,-7.43,1145317.43,1047024.546
000519.SZ,20200424,9.1185,10.1438,8.8895,9.646,9.3175,0.3285,3.5256,1761134.15,1666908.83
000519.SZ,20200423,8.7601,9.3872,8.6108,9.3175,8.7501,0.567400000000001,6.4845,1572376.39,1437239.124
000519.SZ,20200422,8.6804,8.8497,8.4714,8.7501,8.9393,-0.1891999999999996,-2.1165,1037236.77,902856.713
000519.SZ,20200421,8.6605,9.6361,8.561,8.9393,8.7899,0.14939999999999998,1.6997,1740045.43,1579346.963
000519.SZ,20200420,8.5013,8.9293,8.4614,8.7899,8.551,0.23889999999999922,2.7938,1037123.93,907231.515
000519.SZ,20200417,8.8198,8.8895,8.4316,8.551,8.989,-0.4380000000000006,-4.8726,1219788.09,1059917.089
000519.SZ,20200416,8.3719,9.1384,8.2624,8.989,8.4614,0.5276000000000014,6.2354,1582291.29,1394204.103
000519.SZ,20200415,8.5909,9.0587,8.4316,8.4614,8.6904,-0.22900000000000098,-2.6351,1319033.11,1156929.057
000519.SZ,20200414,8.561,8.8795,8.4515,8.6904,8.8198,-0.1294000000000004,-1.4672,1146498.81,995758.248
000519.SZ,20200413,8.4017,9.2578,8.123,8.8198,8.5809,0.238900000000001,2.7841,1597510.25,1387667.258
000519.SZ,20200410,8.0334,8.8795,7.9339,8.5809,8.0732,0.5076999999999998,6.2887,1830291.37,1563497.053
000519.SZ,20200409,8.1031,8.5013,8.0035,8.0732,8.0234,0.0497999999999994,0.6207,1460135.05,1204942.58
000519.SZ,20200408,7.237,8.0234,7.237,8.0234,7.2968,0.7266000000000004,9.9578,841244.19,653564.048
000519.SZ,20200407,7.0678,7.3963,7.0479,7.2968,6.9483,0.3485000000000005,5.0156,438825.64,320265.059
000519.SZ,20200403,6.9284,7.0479,6.8587,6.9483,6.9384,0.00990000000000002,0.1427,179420.02,125391.597
000519.SZ,20200402,6.7692,6.9483,6.7393,6.9384,6.8189,0.1194999999999995,1.7525,143785.27,99252.434
000519.SZ,20200401,6.9284,7.018,6.8189,6.8189,6.9483,-0.12939999999999952,-1.8623,145897.56,101461.345
000519.SZ,20200331,6.9782,7.1176,6.9085,6.9483,7.0081,-0.059800000000000075,-0.8533,180289.19,126515.975
000519.SZ,20200330,6.8488,7.1375,6.6895,7.0081,6.9583,0.0497999999999994,0.7157,293956.45,203829.223
000519.SZ,20200327,7.018,7.0479,6.9483,6.9583,6.9483,0.010000000000000675,0.1439,137110.43,96278.432
000519.SZ,20200326,7.028,7.0578,6.9384,6.9483,7.1076,-0.1593,-2.2413,185333.08,130273.16
000519.SZ,20200325,7.0578,7.2171,6.9483,7.1076,6.9284,0.1791999999999998,2.5865,282257.12,200243.297
000519.SZ,20200324,6.8986,6.9384,6.7692,6.9284,6.7791,0.1493000000000002,2.2024,163034.62,112417.468
000519.SZ,20200323,6.7891,6.9384,6.7393,6.7791,6.9882,-0.20910000000000029,-2.9922,148250.53,101753.538
000519.SZ,20200320,6.9483,7.0379,6.8787,6.9882,6.8886,0.09959999999999969,1.4459,166707.56,116583.036
000519.SZ,20200319,6.7791,6.8986,6.6796,6.8886,6.7692,0.11940000000000062,1.7639,191831.51,130573.613
000519.SZ,20200318,7.028,7.0877,6.7492,6.7692,6.9682,-0.19900000000000073,-2.8558,228077.34,159230.059
000519.SZ,20200317,7.0678,7.1176,6.7094,6.9682,6.9782,-0.009999999999999787,-0.1433,240417.25,167029.695
000519.SZ,20200316,7.3266,7.3963,6.9384,6.9782,7.2968,-0.3186,-4.3663,314989.44,227229.853
000519.SZ,20200313,7.018,7.3664,7.0081,7.2968,7.466,-0.16920000000000002,-2.2663,356936.01,258317.565
000519.SZ,20200312,7.4859,7.675,7.4063,7.466,7.6253,-0.1593,-2.0891,298143.82,225672.377
000519.SZ,20200311,7.5357,7.894,7.5058,7.6253,7.5158,0.1095000000000006,1.4569,518262.68,401307.262
000519.SZ,20200310,7.2072,7.5456,7.1773,7.5158,7.3266,0.1891999999999996,2.5824,291686.93,216131.106
000519.SZ,20200309,7.6153,7.6352,7.3067,7.3266,7.7547,-0.4280999999999997,-5.5205,386428.41,289915.277
000519.SZ,20200306,7.7646,7.904,7.6949,7.7547,7.904,-0.1493000000000002,-1.8889,384281.25,299929.494
000519.SZ,20200305,7.8044,8.0234,7.675,7.904,7.6949,0.20910000000000029,2.7174,596808.92,469216.322
000519.SZ,20200304,7.5257,7.7148,7.5158,7.6949,7.6253,0.06959999999999944,0.9128,300600.68,230620.261
000519.SZ,20200303,7.4361,7.7646,7.4063,7.6253,7.3266,0.2987000000000002,4.0769,461474.81,351650.269
000519.SZ,20200302,7.1176,7.3764,7.1076,7.3266,7.018,0.3086000000000002,4.3973,310579.6,226641.847
000519.SZ,20200228,7.3764,7.4361,6.9882,7.018,7.5755,-0.5575000000000001,-7.3593,405543.24,293855.458
000519.SZ,20200227,7.7348,7.7945,7.5058,7.5755,7.7348,-0.1593,-2.0595,337110.68,258137.282
000519.SZ,20200226,7.4859,7.9139,7.4859,7.7348,7.6352,0.09959999999999969,1.3045,606541.21,475204.061
000519.SZ,20200225,7.5854,7.675,7.2669,7.6352,7.8243,-0.18909999999999982,-2.4168,524413.16,397471.691
000519.SZ,20200224,7.8243,7.8841,7.685,7.8243,7.9637,-0.1394000000000002,-1.7504,558392.89,435980.533
000519.SZ,20200221,7.6949,8.0732,7.6651,7.9637,7.6452,0.3185000000000002,4.166,642782.91,506261.524
000519.SZ,20200220,7.5456,7.675,7.466,7.6452,7.5158,0.1294000000000004,1.7217,345513.35,263228.323
000519.SZ,20200219,7.5854,7.7148,7.4859,7.5158,7.6352,-0.11940000000000062,-1.5638,380232.67,289821.477
000519.SZ,20200218,7.5456,7.7049,7.4859,7.6352,7.5357,0.09949999999999992,1.3204,455523.48,347671.922
000519.SZ,20200217,7.247,7.5755,7.247,7.5357,7.1474,0.3883000000000001,5.4327,506458.98,378853.784
000519.SZ,20200214,7.0977,7.237,7.0778,7.1474,7.0977,0.04970000000000052,0.7002,216129.89,155140.472
000519.SZ,20200213,7.2171,7.2669,7.0877,7.0977,7.2669,-0.16920000000000002,-2.3284,253164.35,182201.145
000519.SZ,20200212,7.1375,7.2768,7.1076,7.2669,7.1972,0.0697000000000001,0.9684,284696.05,205922.495
000519.SZ,20200211,7.3067,7.5158,7.1673,7.1972,7.1375,0.05969999999999942,0.8364,443200.2,326603.196
000519.SZ,20200210,7.0081,7.1375,6.9583,7.1375,7.0479,0.0895999999999999,1.2713,264225.74,187699.236
000519.SZ,20200207,6.9284,7.0678,6.8787,7.0479,6.9682,0.07969999999999988,1.1438,314055.28,220010.452
000519.SZ,20200206,6.8687,7.018,6.7791,6.9682,6.8687,0.09950000000000081,1.4486,321421.35,224071.92
000519.SZ,20200205,6.6497,6.9782,6.5999,6.8687,6.6597,0.20899999999999963,3.1383,343484.59,235850.628
000519.SZ,20200204,6.2217,6.7891,6.2217,6.6597,6.8787,-0.2190000000000003,-3.1837,365087.9,242649.493
000519.SZ,20200203,6.8787,6.8787,6.8787,6.8787,7.6452,-0.7664999999999997,-10.0259,66142.0,45704.122
000519.SZ,20200123,7.8243,7.9936,7.5954,7.6452,7.8343,-0.18909999999999982,-2.4137,321189.49,250964.498
000519.SZ,20200122,7.8642,7.8741,7.7248,7.8343,7.9139,-0.07960000000000012,-1.0058,250890.0,196826.664
000519.SZ,20200121,8.123,8.123,7.8642,7.9139,8.1329,-0.21899999999999942,-2.6928,349788.33,279648.433
000519.SZ,20200120,8.0633,8.1628,8.0035,8.1329,8.0931,0.03979999999999961,0.4918,278604.85,226712.503
000519.SZ,20200117,8.1529,8.1827,8.0732,8.0931,8.1728,-0.07970000000000077,-0.9752,249962.35,203803.756
000519.SZ,20200116,8.1628,8.342,8.1329,8.1728,8.1628,0.009999999999999787,0.1225,314901.48,260433.141
000519.SZ,20200115,8.3918,8.4117,8.1329,8.1628,8.4614,-0.29859999999999864,-3.529,402922.24,332031.518
000519.SZ,20200114,8.3619,8.5112,8.342,8.4614,8.4017,0.05969999999999942,0.7106,366967.61,310905.125
000519.SZ,20200113,8.3818,8.4117,8.2424,8.4017,8.4316,-0.029899999999999594,-0.3546,356322.66,297971.048
000519.SZ,20200110,8.5809,8.6307,8.2823,8.4316,8.7004,-0.2688000000000006,-3.0895,614043.73,519355.843
000519.SZ,20200109,8.551,8.8298,8.4316,8.7004,9.1682,-0.46780000000000044,-5.1024,1051725.52,913925.275
000519.SZ,20200108,8.6008,9.1682,8.4814,9.1682,8.332,0.8361999999999998,10.036,1482687.6,1328372.545
000519.SZ,20200107,8.342,8.4017,8.2325,8.332,8.4714,-0.13939999999999841,-1.6455,575305.24,480690.355
000519.SZ,20200106,8.6605,8.8397,8.332,8.4714,8.2026,0.2687999999999988,3.277,989098.03,846261.935
000519.SZ,20200103,7.7547,8.4515,7.7148,8.2026,7.7646,0.4380000000000006,5.641,846223.1,685916.241
000519.SZ,20200102,7.6053,7.8343,7.5954,7.7646,7.5854,0.1791999999999998,2.3624,383424.26,297882.576
000519.SZ,20191231,7.6053,7.6551,7.5257,7.5854,7.5954,-0.009999999999999787,-0.1317,179910.41,136972.463
000519.SZ,20191230,7.6153,7.6153,7.4162,7.5954,7.685,-0.0895999999999999,-1.1659,243300.89,184626.234
000519.SZ,20191227,7.6551,7.8741,7.5954,7.685,7.6352,0.0497999999999994,0.6522,381615.62,295892.271
000519.SZ,20191226,7.5954,7.6551,7.5456,7.6352,7.6352,0.0,0.0,197495.82,150578.821
000519.SZ,20191225,7.6651,7.7049,7.5655,7.6352,7.6651,-0.029899999999999594,-0.3901,177424.83,135728.324
000519.SZ,20191224,7.5556,7.685,7.5158,7.6651,7.5357,0.12939999999999952,1.7172,177626.93,135942.218
000519.SZ,20191223,7.7447,7.9239,7.4759,7.5357,7.7746,-0.2389000000000001,-3.0728,334274.95,258296.568
000519.SZ,20191220,7.8741,7.9339,7.7248,7.7746,7.9139,-0.13929999999999954,-1.7602,368124.27,288275.858
000519.SZ,20191219,7.6053,8.0035,7.5456,7.9139,7.5854,0.3285,4.3307,655790.74,515031.578
000519.SZ,20191218,7.5755,7.7348,7.5655,7.5854,7.5556,0.029799999999999827,0.3944,402975.96,309129.871
000519.SZ,20191217,7.5058,7.6551,7.466,7.5556,7.5158,0.0398000000000005,0.5296,359590.37,272734.924
000519.SZ,20191216,7.3067,7.5158,7.2271,7.5158,7.2968,0.21899999999999942,3.0013,380379.52,283502.118
000519.SZ,20191213,7.2669,7.3167,7.2271,7.2968,7.247,0.04980000000000029,0.6872,160848.28,117339.68
000519.SZ,20191212,7.2171,7.3266,7.1673,7.247,7.2072,0.03979999999999961,0.5522,173543.83,126279.705
000519.SZ,20191211,7.1773,7.2768,7.1673,7.2072,7.237,-0.029799999999999827,-0.4118,154271.14,111679.592
000519.SZ,20191210,7.3465,7.3465,7.1275,7.237,7.4361,-0.1990999999999996,-2.6775,323133.56,234178.485
000519.SZ,20191209,7.466,7.4958,7.3863,7.4361,7.466,-0.029900000000000482,-0.4005,125300.4,93679.286
000519.SZ,20191206,7.4958,7.5456,7.4063,7.466,7.5158,-0.0497999999999994,-0.6626,148047.81,111042.424
000519.SZ,20191205,7.4162,7.5755,7.4162,7.5158,7.4461,0.06969999999999921,0.9361,203099.18,153140.544
000519.SZ,20191204,7.2569,7.4958,7.237,7.4461,7.3167,0.1294000000000004,1.7686,216348.5,161140.006
000519.SZ,20191203,7.2171,7.3366,7.1275,7.3167,7.2271,0.0895999999999999,1.2398,122436.98,88955.709
000519.SZ,20191202,7.2072,7.2569,7.1773,7.2271,7.2271,0.0,0.0,61756.93,44818.743
000519.SZ,20191129,7.2271,7.237,7.1375,7.2271,7.2171,0.009999999999999787,0.1386,88462.25,63860.195
000519.SZ,20191128,7.237,7.3167,7.2072,7.2171,7.2968,-0.07969999999999988,-1.0923,94749.75,68946.704
000519.SZ,20191127,7.3167,7.4063,7.247,7.2968,7.3465,-0.04969999999999963,-0.6765,121413.72,89478.01
000519.SZ,20191126,7.4958,7.5257,7.3366,7.3465,7.466,-0.11950000000000038,-1.6006,153401.66,114243.933
000519.SZ,20191125,7.4461,7.5158,7.3565,7.466,7.5456,-0.07960000000000012,-1.0549,200897.39,149919.761
000519.SZ,20191122,7.3465,7.6053,7.247,7.5456,7.4162,0.1294000000000004,1.7448,402604.12,301673.155
000519.SZ,20191121,7.1574,7.456,7.1375,7.4162,7.1574,0.2587999999999999,3.6158,270597.26,200122.152
000519.SZ,20191120,7.2271,7.2669,7.1474,7.1574,7.237,-0.07960000000000012,-1.0999,99962.5,72255.704
000519.SZ,20191119,7.0877,7.2669,7.0877,7.237,7.1076,0.1294000000000004,1.8206,109717.77,79389.769
000519.SZ,20191118,7.0479,7.1375,7.0479,7.1076,7.0578,0.0497999999999994,0.7056,65985.23,47032.85
000519.SZ,20191115,7.1873,7.2171,7.0479,7.0578,7.2171,-0.1593,-2.2073,109974.39,78746.49
000519.SZ,20191114,7.1972,7.2569,7.1375,7.2171,7.2271,-0.009999999999999787,-0.1384,91290.25,66079.56
000519.SZ,20191113,7.1673,7.2868,7.1176,7.2271,7.1972,0.029900000000000482,0.4154,90085.3,65326.204
000519.SZ,20191112,7.2669,7.2968,7.0379,7.1972,7.247,-0.04980000000000029,-0.6872,146542.6,105245.941
000519.SZ,20191111,7.5058,7.5058,7.237,7.247,7.5556,-0.3086000000000002,-4.0844,170273.66,125648.525
000519.SZ,20191108,7.6153,7.6551,7.5456,7.5556,7.6153,-0.05970000000000031,-0.7839,134568.67,102586.994
000519.SZ,20191107,7.5257,7.6253,7.456,7.6153,7.5655,0.04980000000000029,0.6583,164798.49,124673.462
000519.SZ,20191106,7.4262,7.6949,7.4063,7.5655,7.4063,0.15920000000000023,2.1495,326661.77,249224.224
000519.SZ,20191105,7.4162,7.456,7.3167,7.4063,7.4063,0.0,0.0,127043.54,94338.493
000519.SZ,20191104,7.5257,7.5456,7.3664,7.4063,7.5058,-0.09949999999999992,-1.3256,148350.7,111351.997
000519.SZ,20191101,7.3963,7.5158,7.2669,7.5058,7.4063,0.09949999999999992,1.3435,139834.01,104176.177
000519.SZ,20191031,7.5556,7.6253,7.3863,7.4063,7.5755,-0.16920000000000002,-2.2335,158203.46,119218.679
000519.SZ,20191030,7.6651,7.685,7.5456,7.5755,7.6651,-0.0895999999999999,-1.1689,167155.77,127492.078
000519.SZ,20191029,7.5954,7.7248,7.5456,7.6651,7.5954,0.0697000000000001,0.9177,261917.36,201434.417
000519.SZ,20191028,7.466,7.6053,7.4461,7.5954,7.4958,0.09959999999999969,1.3287,197771.28,150325.575
000519.SZ,20191025,7.466,7.5158,7.3764,7.4958,7.466,0.029799999999999827,0.3991,132460.48,99115.177
000519.SZ,20191024,7.4162,7.6153,7.3664,7.466,7.4162,0.04980000000000029,0.6715,191642.8,144334.712
000519.SZ,20191023,7.5556,7.5655,7.3963,7.4162,7.5556,-0.1394000000000002,-1.845,137925.88,103507.124
000519.SZ,20191022,7.5058,7.5655,7.456,7.5556,7.4958,0.059800000000000075,0.7978,134842.91,101849.687
000519.SZ,20191021,7.5655,7.5655,7.3366,7.4958,7.5655,-0.0697000000000001,-0.9213,185872.52,138703.524
000519.SZ,20191018,7.685,7.7248,7.4461,7.5655,7.675,-0.10949999999999971,-1.4267,201125.73,153467.12
000519.SZ,20191017,7.7148,7.7746,7.6452,7.675,7.6949,-0.019899999999999807,-0.2586,154375.96,119548.528
000519.SZ,20191016,7.8642,7.894,7.685,7.6949,7.8443,-0.14939999999999998,-1.9046,186053.94,145361.146
000519.SZ,20191015,8.0732,8.0832,7.8243,7.8443,8.123,-0.2786999999999997,-3.431,260125.68,207153.686
000519.SZ,20191014,7.9737,8.2424,7.9239,8.123,7.9438,0.17919999999999892,2.2558,387467.82,314436.088
000519.SZ,20191011,7.9936,8.0035,7.8044,7.9438,7.9936,-0.0497999999999994,-0.623,255505.01,202751.271
000519.SZ,20191010,7.9637,8.0135,7.904,7.9936,7.9637,0.029899999999999594,0.3755,191850.81,153412.116
000519.SZ,20191009,7.9637,7.9836,7.8443,7.9637,7.8642,0.09949999999999992,1.2652,183683.19,146128.515
000519.SZ,20191008,8.113,8.1429,7.8343,7.8642,8.0533,-0.18909999999999982,-2.3481,259616.09,207994.494
000519.SZ,20190930,8.2325,8.3221,8.0533,8.0533,8.2723,-0.21899999999999942,-2.6474,227327.5,186463.128
000519.SZ,20190927,8.2524,8.3619,8.1927,8.2723,8.2922,-0.019899999999999807,-0.24,279887.69,233133.042
000519.SZ,20190926,9.1881,9.218,8.2325,8.2922,9.1384,-0.8462000000000014,-9.2598,651488.07,558635.146
000519.SZ,20190925,9.3375,9.5565,9.1284,9.1384,9.3275,-0.18909999999999982,-2.0273,426879.71,401685.294
000519.SZ,20190924,9.3375,9.5266,9.2379,9.3275,9.3773,-0.0497999999999994,-0.5311,299229.41,281236.231
000519.SZ,20190923,9.4669,9.6261,9.3175,9.3773,9.5365,-0.15920000000000023,-1.6694,307031.12,291559.64
000519.SZ,20190920,9.437,9.5863,9.2578,9.5365,9.4569,0.079600000000001,0.8417,446779.6,422800.221
000519.SZ,20190919,9.228,9.4768,9.1782,9.4569,9.228,0.22889999999999944,2.4805,419868.32,394289.721
000519.SZ,20190918,9.6361,9.656,9.1085,9.228,9.6062,-0.37819999999999965,-3.937,535618.01,500151.224
000519.SZ,20190917,9.8053,9.8252,9.5365,9.6062,9.8551,-0.2489000000000008,-2.5256,407883.42,395278.712
000519.SZ,20190916,9.656,9.9248,9.6162,9.8551,9.6162,0.238900000000001,2.4843,493876.03,486020.279
000519.SZ,20190912,9.5764,9.6759,9.5365,9.6162,9.5565,0.05969999999999942,0.6247,361721.77,349215.87
000519.SZ,20190911,9.8949,9.8949,9.4868,9.5565,9.9148,-0.35829999999999984,-3.6138,717424.42,695441.037
000519.SZ,20190910,10.1736,10.6017,9.8949,9.9148,10.1537,-0.238900000000001,-2.3528,954657.43,981763.272
000519.SZ,20190909,10.0144,10.1537,9.8153,10.1537,10.0144,0.13930000000000042,1.391,676217.48,678888.148
000519.SZ,20190906,9.885,10.1936,9.8451,10.0144,9.9746,0.03979999999999961,0.399,672677.68,675417.966
000519.SZ,20190905,10.0243,10.2035,9.8651,9.9746,9.9746,0.0,0.0,769361.76,775876.333
000519.SZ,20190904,10.0641,10.1438,9.8153,9.9746,10.1637,-0.18909999999999982,-1.8605,719776.6,720661.055
000519.SZ,20190903,10.1637,10.4026,9.9546,10.1637,10.2533,-0.08959999999999901,-0.8739,881960.43,895778.599
000519.SZ,20190902,9.8153,10.7311,9.7456,10.2533,9.875,0.3782999999999994,3.8309,1313018.07,1351135.332
000519.SZ,20190830,9.5664,9.9248,9.3872,9.875,9.5365,0.3384999999999998,3.5495,1061682.41,1024197.341
000519.SZ,20190829,9.6162,9.7755,9.2379,9.5365,9.6162,-0.079699999999999,-0.8288,1058640.42,1013670.479
000519.SZ,20190828,9.5166,10.313,9.427,9.6162,9.5565,0.05969999999999942,0.6247,1376279.64,1359514.935
000519.SZ,20190827,9.3275,9.6859,9.2379,9.5565,9.4071,0.14939999999999998,1.5882,1086697.72,1032035.565
